Country	Country_Code	Year_Week	New_Cases	Alpha	Delta	Omicron	Population
Greece	EL	2021-37	15296	0.0	142.70567002205988	0.0	10718565
Greece	EL	2021-38	14100	0.0	131.54745994449814	0.0	10718565
Greece	EL	2021-39	14950	0.0	139.4776259695211	0.0	10718565
Greece	EL	2021-40	15351	0.0	143.2187984119143	0.0	10718565
Greece	EL	2021-41	17476	0.0	163.04421347447163	0.0	10718565
Greece	EL	2021-42	22632	0.0	211.14766762155196	0.0	10718565
Greece	EL	2021-43	26724	0.0	249.3244198267212	0.0	10718565
Greece	EL	2021-44	43418	0.0	405.0728805581718	0.0	10718565
Greece	EL	2021-45	46458	0.0	433.43488610648905	0.0	10718565
Greece	EL	2021-46	46937	0.0	437.90376790176674	0.0	10718565
Greece	EL	2021-47	45166	0.0	421.38103374845423	0.0	10718565
Greece	EL	2021-48	41185	0.0	382.7029084583617	1.5369594717203283	10718565
Greece	EL	2021-49	35825	0.0	329.21967632794133	5.0134976090549435	10718565
Greece	EL	2021-50	30863	0.0	258.85775754496984	29.081906020068917	10718565
Greece	EL	2021-51	46380	0.0	267.84574241048125	164.86143434312334	10718565
Greece	EL	2021-52	201844	0.0	455.7163015758173	1427.4089115473946	10718565
Greece	EL	2022-01	241737	0.0	421.7431997660135	1829.057406471855	10718565
Greece	EL	2022-02	146103	0.0	177.20086597412993	1185.8827184422541	10718565
Greece	EL	2022-03	132462	0.0	117.40274934191282	1118.4156647834855	10718565
Greece	EL	2022-04	127881	0.0	87.09480233594702	1105.984681718122	10718565
Greece	EL	2022-05	124940	0.0	43.128721055477115	1122.5123885520122	10718565
Greece	EL	2022-06	125400	0.0	25.738520035097984	1144.1942088329922	10718565
Greece	EL	2022-07	123935	0.0	17.343972817256788	1138.920881666529	10718565
Greece	EL	2022-08	104831	0.0	8.80228836602661	969.2297523035966	10718565
Greece	EL	2022-09	103618	0.0	0.0	966.715227271561	10718565
Greece	EL	2022-10	129800	0.0	0.0	1210.983000056444	10718565
Spain	ES	2020-40	64868	0.0	0.0	0.0	47332614
Spain	ES	2020-41	77490	0.0	0.0	0.0	47332614
Spain	ES	2020-42	90939	0.0	0.0	0.0	47332614
Spain	ES	2020-43	135280	0.0	0.0	0.0	47332614
Spain	ES	2020-44	145065	0.0	0.0	1.8388800584730014	47332614
Spain	ES	2020-45	133091	6.748378612683425	1.4059122109757134	0.0	47332614
Spain	ES	2020-46	111878	3.545483458826085	0.0	0.0	47332614
Spain	ES	2020-47	81069	0.0	0.8563756905545086	0.0	47332614
Spain	ES	2020-48	58469	0.8646955353025716	0.0	0.0	47332614
Spain	ES	2020-49	50525	0.0	0.0	0.0	47332614
Spain	ES	2020-50	50483	0.21331169244107245	0.0	0.0	47332614
Spain	ES	2020-51	68176	0.5761439670329638	0.0	0.0	47332614
Spain	ES	2020-52	65977	27.041688422278977	0.8363408790395561	0.0	47332614
Spain	ES	2020-53	98564	32.068492984562404	0.0	0.0	47332614
Spain	ES	2021-01	159838	149.59713401841697	0.675382094891273	1.0130731423369095	47332614
Spain	ES	2021-02	233264	185.29985265550727	0.4928187570625193	1.9712750282500773	47332614
Spain	ES	2021-03	243652	138.4719381862155	0.0	2.573827847327426	47332614
Spain	ES	2021-04	201301	113.1272107642312	0.42529026603094433	0.42529026603094433	47332614
Spain	ES	2021-05	129787	103.6483765718073	0.0	0.0	47332614
Spain	ES	2021-06	75252	68.2047858163929	0.15898551472352657	0.0	47332614
Spain	ES	2021-07	50097	52.60264941209459	0.0	0.42336136347762243	47332614
Spain	ES	2021-08	38753	49.943005471871885	0.0	0.0	47332614
Spain	ES	2021-09	33435	47.82219507251386	0.0	0.0	47332614
Spain	ES	2021-10	32272	56.79503777247544	0.06818131785411218	0.0	47332614
Spain	ES	2021-11	33775	61.8662747001465	0.07135671822392906	0.0	47332614
Spain	ES	2021-12	42493	80.6182265784011	0.08977530799376514	0.0	47332614
Spain	ES	2021-13	42989	81.37759727362615	0.0	0.0	47332614
Spain	ES	2021-14	59669	110.68347503478256	0.2521263668218282	0.0	47332614
Spain	ES	2021-15	58611	109.83538116022919	0.24765587634775468	0.0	47332614
Spain	ES	2021-16	57814	106.50966371728381	0.2442882195350546	0.0	47332614
Spain	ES	2021-17	52971	92.21570564431536	1.4548594337088587	0.0	47332614
Spain	ES	2021-18	41871	77.04970826246782	1.9461464773528039	0.0	47332614
Spain	ES	2021-19	34573	61.42887650363025	0.803469252722869	0.0	47332614
Spain	ES	2021-20	32323	57.08965915129893	1.6389375832908786	0.0	47332614
Spain	ES	2021-21	30797	49.96997630428778	3.3833838122694857	0.06506507331287471	47332614
Spain	ES	2021-22	28306	44.85173795810221	4.365569161255281	0.0	47332614
Spain	ES	2021-23	24278	34.46844495002959	6.565418085719923	0.0	47332614
Spain	ES	2021-24	23567	30.869919840049395	10.356360204403671	0.049790193290402254	47332614
Spain	ES	2021-25	29720	29.134414592018942	25.115874648292188	0.0	47332614
Spain	ES	2021-26	78766	48.75800436460154	84.53606217480403	0.0	47332614
Spain	ES	2021-27	134934	54.164471034707695	198.98316201171565	1.4253808167028341	47332614
Spain	ES	2021-28	176247	45.05537555986238	299.0038559881776	1.489433902805368	47332614
Spain	ES	2021-29	185469	25.4697215750645	344.0371621985636	1.175525611156823	47332614
Spain	ES	2021-30	157425	8.31482706617471	312.6374976881691	0.9977792479409653	47332614
Spain	ES	2021-31	119050	3.2697327893194323	241.960226409638	0.5030358137414511	47332614
Spain	ES	2021-32	90509	1.1473146190489287	185.67374918275166	0.382438206349643	47332614
Spain	ES	2021-33	68370	0.722229285709849	140.9791565705625	0.43333757142590945	47332614
Spain	ES	2021-34	51799	0.3283085104913073	107.46631910082127	0.21887234032753822	47332614
Spain	ES	2021-35	34145	0.14427684048888575	71.70558972297623	0.0	47332614
Spain	ES	2021-36	23158	0.14677828695452994	48.19220421673732	0.048926095651509974	47332614
Spain	ES	2021-37	17780	0.15025580459173457	36.887800027270835	0.07512790229586729	47332614
Spain	ES	2021-38	14400	0.030422997555131857	29.966652591804884	0.09126899266539559	47332614
Spain	ES	2021-39	12084	0.025529965448348152	25.27466579386467	0.07658989634504446	47332614
Spain	ES	2021-40	10321	0.021805260956008047	21.565403085491962	0.043610521912016094	47332614
Spain	ES	2021-41	10547	0.0	22.05990567096083	0.02228273300097054	47332614
Spain	ES	2021-42	12321	0.0	25.84846254212793	0.026030677283109694	47332614
Spain	ES	2021-43	13300	0.0	27.733731333748015	0.028099018575225957	47332614
Spain	ES	2021-44	15985	0.0	33.33260867443324	0.03377163999435991	47332614
Spain	ES	2021-45	25344	0.05354447569703207	53.009030940061756	0.1606334270910962	47332614
Spain	ES	2021-46	40540	0.0	85.64918895035039	0.0	47332614
Spain	ES	2021-47	59014	0.0	122.80916917033149	0.9974348765103064	47332614
Spain	ES	2021-48	89329	0.0	179.47852827228178	9.058853162007912	47332614
Spain	ES	2021-49	114778	0.0	176.77697242751057	64.50298308054569	47332614
Spain	ES	2021-50	227893	0.0	220.03243049285217	260.47602822020355	47332614
Spain	ES	2021-51	487565	0.0	363.619142183865	664.4032484662689	47332614
Spain	ES	2021-52	784485	1.657387863683168	283.4133246898217	1369.0023754022966	47332614
Spain	ES	2022-01	883385	0.0	156.77211488890094	1694.6319085609764	47332614
Spain	ES	2022-02	946989	0.0	62.022053123877754	1906.6779557114676	47332614
Spain	ES	2022-03	839517	1.7736544193396968	42.567706064152716	1699.1609337274292	47332614
Spain	ES	2022-04	620510	0.0	39.328696276947646	1270.316889745409	47332614
Spain	ES	2022-05	379330	0.0	3.2056543507189352	795.0022789782961	47332614
Spain	ES	2022-06	241405	0.0	14.280512798215623	495.7378014237709	47332614
Spain	ES	2022-07	156292	0.3301993842976853	1.6509969214884268	328.21818799189924	47332614
Spain	ES	2022-08	116175	0.0	0.24544387090051692	245.19842702961643	47332614
Spain	ES	2022-09	109053	0.0	0.0	230.39716335970795	47332614
Spain	ES	2022-10	107182	0.0	2.7173314366284522	223.7269549490759	47332614
Finland	FI	2020-40	1130	0.0	0.0	0.0	5525292
Finland	FI	2020-41	1626	0.0	0.0	0.0	5525292
Finland	FI	2020-42	1276	0.0	0.0	0.0	5525292
Finland	FI	2020-43	1246	0.0	0.0	0.0	5525292
Finland	FI	2020-44	1457	0.0	0.0	0.0	5525292
Finland	FI	2020-46	1651	0.0	0.0	0.0	5525292
Finland	FI	2020-47	2601	0.0	0.0	0.0	5525292
Finland	FI	2020-48	3137	0.0	0.0	0.0	5525292
Finland	FI	2020-49	3015	0.0	0.0	0.0	5525292
Finland	FI	2020-50	2906	0.0	0.0	0.0	5525292
Finland	FI	2020-51	2328	2.9493463874850416	0.0	0.0	5525292
Finland	FI	2020-52	1654	12.093768075967748	2.3050003511126653	0.0	5525292
Finland	FI	2020-53	1847	8.12302770604703	0.0	0.0	5525292
Finland	FI	2021-01	1948	8.496709314186472	0.3525605524558702	0.0	5525292
Finland	FI	2021-02	1770	8.16879904265693	0.0	0.0	5525292
Finland	FI	2021-03	2352	16.431203997906355	0.17027154401975497	0.0	5525292
Finland	FI	2021-04	2714	21.21965680727824	0.19647830377109482	0.19647830377109482	5525292
Finland	FI	2021-05	2610	25.602628784143903	0.09447464495994057	0.0	5525292
Finland	FI	2021-06	2555	29.409848384483574	0.0	0.0	5525292
Finland	FI	2021-07	3554	34.54112470435952	0.12864478474621793	0.0	5525292
Finland	FI	2021-08	3993	42.348856856795976	0.144535347634116	0.0	5525292
Finland	FI	2021-09	4456	54.27564733230389	0.0806473214447309	0.3225892857789236	5525292
Finland	FI	2021-10	4944	62.0987270898986	0.0	0.08947943384711614	5525292
Finland	FI	2021-11	4710	52.681016677489616	0.34097745422323383	0.17048872711161692	5525292
Finland	FI	2021-12	4186	44.24424989665704	0.5303249131448617	0.0	5525292
Finland	FI	2021-13	3272	38.07755318632934	0.0	0.0	5525292
Finland	FI	2021-14	2552	29.606254293890704	0.27712562521582573	0.0	5525292
Finland	FI	2021-15	1938	25.254049921705494	0.35075069335702075	0.0	5525292
Finland	FI	2021-16	1610	23.398401387655166	0.6410520928124704	0.0	5525292
Finland	FI	2021-17	1388	18.740149841854514	1.7835799447341423	0.0	5525292
Finland	FI	2021-18	1504	22.075647766670066	2.177622467735642	0.0	5525292
Finland	FI	2021-19	1431	18.880432020606335	5.775495666111402	0.0	5525292
Finland	FI	2021-20	1320	17.63092339735167	5.112489982429888	0.0	5525292
Finland	FI	2021-21	889	11.166215287807413	4.456832326689702	0.0	5525292
Finland	FI	2021-22	728	7.64194905898186	4.96726688833821	0.06587887119811948	5525292
Finland	FI	2021-23	558	6.534061910212166	3.5043577787382096	0.06059408262947912	5525292
Finland	FI	2021-24	542	3.197876238939046	6.405561914193856	0.0	5525292
Finland	FI	2021-25	971	1.0895713746893376	16.325996888490238	0.0	5525292
Finland	FI	2021-26	1295	0.914069337873908	22.40641761557579	0.0	5525292
Finland	FI	2021-27	1697	0.5221262514270739	30.037616111510484	0.0	5525292
Finland	FI	2021-28	2245	0.6501013883067175	39.85934137055562	0.0	5525292
Finland	FI	2021-29	2926	0.9532165901820213	51.95030416492015	0.0	5525292
Finland	FI	2021-30	4660	2.277164718172361	82.06226928821138	0.08433943400638373	5525292
Finland	FI	2021-31	5098	1.1994660191714754	90.69808437273541	0.0	5525292
Finland	FI	2021-32	5186	0.9385929286633177	92.92069993766846	0.0	5525292
Finland	FI	2021-33	4393	1.1130995429743802	78.39401066948135	0.0	5525292
Finland	FI	2021-34	4207	0.3045630891543832	75.68392765486423	0.1522815445771916	5525292
Finland	FI	2021-35	3893	0.0	70.45781471820857	0.0	5525292
Finland	FI	2021-36	3151	0.17108598061423722	56.401344942493544	0.0	5525292
Finland	FI	2021-37	2818	0.0	50.5938147703325	0.0	5525292
Finland	FI	2021-38	3017	0.0	54.275828318213776	0.0	5525292
Finland	FI	2021-39	3888	0.0	69.45254658034362	0.0	5525292
Finland	FI	2021-40	4251	0.0	76.32161340975283	0.0	5525292
Finland	FI	2021-41	3727	0.0	66.91382102520555	0.0	5525292
Finland	FI	2021-42	3698	0.0	66.59394652807488	0.0	5525292
Finland	FI	2021-43	4209	0.0	76.17696947057277	0.0	5525292
Finland	FI	2021-44	5162	0.0	92.95780204919485	0.0	5525292
Finland	FI	2021-45	5998	0.0	108.12112735399323	0.0	5525292
Finland	FI	2021-46	7496	0.0	135.39570397365424	0.27133407609950755	5525292
Finland	FI	2021-47	8179	0.0	147.7323189435056	0.44408512708468617	5525292
Finland	FI	2021-48	9547	0.0	169.6770777001469	3.110170467008803	5525292
Finland	FI	2021-49	10644	0.0	172.60669662345447	20.034705858079537	5525292
Finland	FI	2021-50	13823	0.0	115.58169233408843	134.59513089986916	5525292
Finland	FI	2021-51	21908	0.0	216.49114653126026	180.01278484467426	5525292
Finland	FI	2021-52	44078	0.0	4.786498161545127	792.1654457357185	5525292
Finland	FI	2022-01	58974	0.0	24.548965013975735	1042.797339941491	5525292
Finland	FI	2022-02	59937	0.0	8.678201984619095	1076.0970460927676	5525292
Finland	FI	2022-03	56195	0.0	7.119352244189085	1009.9309683542517	5525292
Finland	FI	2022-04	47718	0.0	1.7272571295779482	861.037679094607	5525292
Finland	FI	2022-05	44267	0.0	10.41521425473984	790.7551130329402	5525292
Finland	FI	2022-06	45220	1.63683656899943	2.4552548534991456	813.5077747927169	5525292
Finland	FI	2022-07	42408	0.0	2.302575139920207	767.5250466400689	5525292
Finland	FI	2022-08	41497	0.0	0.0	751.0372302495507	5525292
Finland	FI	2022-09	38009	0.0	0.0	687.9093448816823	5525292
Finland	FI	2022-10	46854	0.0	0.0	847.1433907927402	5525292
France	FR	2020-40	79885	0.0	0.0	0.0	67320216
France	FR	2020-41	123001	0.0	0.0	0.0	67320216
France	FR	2020-42	174734	0.0	0.0	0.0	67320216
France	FR	2020-43	275387	0.8181405716226461	0.0	0.0	67320216
France	FR	2020-44	334435	1.4903472680479815	0.0	0.0	67320216
France	FR	2020-45	304537	0.0	0.0	0.0	67320216
France	FR	2020-46	178236	0.0	0.0	0.0	67320216
France	FR	2020-47	116361	1.728470389934578	0.0	0.0	67320216
France	FR	2020-48	78220	0.0	0.0	0.0	67320216
France	FR	2020-49	72108	0.6426717347430971	0.0	0.0	67320216
France	FR	2020-50	78718	0.935445602254158	0.0	0.0	67320216
France	FR	2020-51	94277	0.0	0.0	0.0	67320216
France	FR	2020-52	85079	15.797446342121065	0.0	0.0	67320216
France	FR	2020-53	89718	25.98775084144115	0.0	0.0	67320216
France	FR	2021-01	123772	56.811386344927946	0.36771123847849807	3.1255455270672337	67320216
France	FR	2021-02	120584	60.90081469732659	0.3582400864548622	3.0450407348663298	67320216
France	FR	2021-03	132681	65.63076535583308	0.1970893854529522	1.5767150836236177	67320216
France	FR	2021-04	134201	100.86970903361333	0.0	0.0	67320216
France	FR	2021-05	131725	131.88111279975692	0.0	0.19566930682456515	67320216
France	FR	2021-06	114493	94.22002151627083	0.0	3.9116615430942763	67320216
France	FR	2021-07	120503	89.85786082445131	0.0	0.35799944551574225	67320216
France	FR	2021-08	130574	122.00056815028638	0.19395956780649665	0.0	67320216
France	FR	2021-09	126996	132.05126971072107	0.0	0.0	67320216
France	FR	2021-10	144682	165.70033286880718	0.0	0.0	67320216
France	FR	2021-11	185651	223.10038191202477	0.0	0.0	67320216
France	FR	2021-12	226062	271.3272577735044	0.0	0.0	67320216
France	FR	2021-13	244764	293.04686722930296	0.0	0.0	67320216
France	FR	2021-14	205781	234.452644952892	0.30567489563610434	0.0	67320216
France	FR	2021-15	205146	243.17585077267128	0.30473164257226987	0.0	67320216
France	FR	2021-16	182669	210.01983416095993	2.4420910948948826	0.0	67320216
France	FR	2021-17	146243	175.74302940442143	2.6068187303498846	0.0	67320216
France	FR	2021-18	109638	121.65674869492396	5.537254960679271	0.0	67320216
France	FR	2021-19	83970	96.66747058565588	0.7483933206631422	0.0	67320216
France	FR	2021-20	85248	83.82946364877974	2.4059815850858235	0.0	67320216
France	FR	2021-21	63203	71.25805567825272	3.2859445964938674	0.0	67320216
France	FR	2021-22	48785	41.81350962985621	6.304636633964454	0.0	67320216
France	FR	2021-23	29159	26.85460783429453	5.890688170103317	0.0	67320216
France	FR	2021-24	17105	7.190581503778895	7.266806749401994	0.0	67320216
France	FR	2021-25	12713	4.418943040824468	7.818129995304829	0.0	67320216
France	FR	2021-26	15589	2.7556224715618858	15.746414123210775	0.0	67320216
France	FR	2021-27	25502	2.6517146053126153	30.91141597050134	0.0	67320216
France	FR	2021-28	50628	2.2561424936604477	68.81234605664366	0.0	67320216
France	FR	2021-29	122142	3.810121464850915	171.63690027376026	0.0	67320216
France	FR	2021-30	152489	3.6242070286880836	216.31985702482	0.0	67320216
France	FR	2021-31	158002	3.5205323761884535	225.31407207606102	0.0	67320216
France	FR	2021-32	165856	2.463687876461953	239.71683037974805	0.0	67320216
France	FR	2021-33	149413	1.109718661627586	217.94874514365785	0.0	67320216
France	FR	2021-34	124937	0.927930771939294	182.43118976326517	0.0	67320216
France	FR	2021-35	95297	0.5662311006251078	139.85908185440167	0.0	67320216
France	FR	2021-36	70528	0.10476496391514847	103.82207923991213	0.0	67320216
France	FR	2021-37	51050	0.22749481374213062	75.22495174406451	0.0	67320216
France	FR	2021-38	39645	0.058890185379084345	58.71351482294709	0.0	67320216
France	FR	2021-39	33450	0.0	49.588521819359585	0.0	67320216
France	FR	2021-40	29187	0.0	43.225409437188965	0.0	67320216
France	FR	2021-41	32723	0.0	48.413552327283085	0.0	67320216
France	FR	2021-42	35967	0.0	53.31989130872664	0.0	67320216
France	FR	2021-43	39727	0.0	58.89396730396706	0.0	67320216
France	FR	2021-44	49291	0.0	72.99906316402787	0.0	67320216
France	FR	2021-45	67767	0.0	100.36167887518363	0.0	67320216
France	FR	2021-46	121886	0.0	180.32986703429472	0.0	67320216
France	FR	2021-47	197552	0.0	288.46255632929046	0.5869024543830935	67320216
France	FR	2021-48	291331	0.0	416.7422056399818	6.924065721951932	67320216
France	FR	2021-49	340423	0.0	445.5016350512006	48.545013581061596	67320216
France	FR	2021-50	364488	0.0	356.7986056372725	176.504317811458	67320216
France	FR	2021-51	521647	0.0	338.62003502781397	433.15469011567035	67320216
France	FR	2021-52	1145711	0.0	479.93087544460644	1218.5478965189297	67320216
France	FR	2022-01	1745278	0.0	394.06031614634156	2193.25675960398	67320216
France	FR	2022-02	2022706	0.0	201.30847767927543	2797.2864584985878	67320216
France	FR	2022-03	2482191	0.0	132.7370607367035	3554.403515282839	67320216
France	FR	2022-04	2401351	0.0	53.50586664784319	3509.984852098514	67320216
France	FR	2022-05	1771303	0.0	21.049284809187185	2610.1113163392106	67320216
France	FR	2022-06	1003912	0.0	8.9474935731044	1482.301435277629	67320216
France	FR	2022-07	597463	0.0	3.5499767261590485	883.944204813603	67320216
France	FR	2022-08	413459	0.0	1.2283353339210914	612.9393316266246	67320216
France	FR	2022-09	363001	0.5392154416141506	0.5392154416141506	538.1370107309223	67320216
France	FR	2022-10	442525	0.0	1.3146868096798738	656.0287180302571	67320216
Croatia	HR	2020-40	1462	0.0	0.0	0.0	4058165
Croatia	HR	2020-41	2781	0.0	0.0	0.0	4058165
Croatia	HR	2020-46	16959	0.0	0.0	0.0	4058165
Croatia	HR	2020-51	19076	0.0	0.0	0.0	4058165
Croatia	HR	2020-52	9968	0.0	0.0	0.0	4058165
Croatia	HR	2020-53	8028	0.0	0.0	56.57749253665142	4058165
Croatia	HR	2021-01	7035	0.0	0.0	0.0	4058165
Croatia	HR	2021-02	4961	0.0	0.0	0.0	4058165
Croatia	HR	2021-03	3966	26.679989601211386	0.0	0.0	4058165
Croatia	HR	2021-04	3506	11.231184537839148	0.0	0.0	4058165
Croatia	HR	2021-05	2976	15.326730184701704	0.0	0.0	4058165
Croatia	HR	2021-06	2255	16.558961993906113	0.0	0.0	4058165
Croatia	HR	2021-07	2288	19.282015393656987	0.0	0.0	4058165
Croatia	HR	2021-08	3028	45.291307770876735	0.0	0.0	4058165
Croatia	HR	2021-09	3541	50.43407549964084	0.0	0.0	4058165
Croatia	HR	2021-10	4531	93.67556518771416	0.0	0.0	4058165
Croatia	HR	2021-11	6594	134.37694130228812	0.0	0.0	4058165
Croatia	HR	2021-12	9583	223.1534449683539	0.0	0.0	4058165
Croatia	HR	2021-13	12804	305.1001622654574	0.0	0.0	4058165
Croatia	HR	2021-14	12490	292.3858443409768	0.0	0.0	4058165
Croatia	HR	2021-15	15274	363.5801895684379	0.0	0.0	4058165
Croatia	HR	2021-16	14836	267.9730370746384	2.5590876664699436	0.0	4058165
Croatia	HR	2021-17	12547	304.8506406220546	0.0	0.0	4058165
Croatia	HR	2021-18	9321	227.1585556526164	0.0	0.0	4058165
Croatia	HR	2021-19	5896	143.25331769408095	0.0	0.0	4058165
Croatia	HR	2021-20	3596	87.10508320879018	1.2405606967681204	0.0	4058165
Croatia	HR	2021-21	2155	52.25317354025773	0.4248225491077865	0.0	4058165
Croatia	HR	2021-22	1424	33.51071235398265	1.4386797973961136	0.0	4058165
Croatia	HR	2021-23	939	21.264315275500135	1.7353902564336343	0.0	4058165
Croatia	HR	2021-24	669	13.122285565027545	2.0771457050169224	0.0	4058165
Croatia	HR	2021-25	479	6.49185038065234	5.004626475266531	0.0	4058165
Croatia	HR	2021-26	585	1.9028304664793076	12.281905738184625	0.0	4058165
Croatia	HR	2021-27	589	1.3643112096230685	12.975470440457695	0.0	4058165
Croatia	HR	2021-28	769	1.3075121391072075	17.54719189584455	0.0	4058165
Croatia	HR	2021-29	1026	0.5814943453506695	24.599739044617454	0.0	4058165
Croatia	HR	2021-30	1137	0.7004397307650132	27.205079142913114	0.0	4058165
Croatia	HR	2021-31	1287	1.0465567565636194	30.667284351424843	0.0	4058165
Croatia	HR	2021-32	1977	0.4871659974397295	48.083283947301304	0.0	4058165
Croatia	HR	2021-33	2743	0.5407370079826719	67.05138898985132	0.0	4058165
Croatia	HR	2021-34	3426	0.16884478575908077	84.2535480937813	0.0	4058165
Croatia	HR	2021-35	4647	1.1450988316147814	113.36478432986335	0.0	4058165
Croatia	HR	2021-36	6077	0.7487374219628823	148.99874697061355	0.0	4058165
Croatia	HR	2021-37	8069	0.0	198.83370932428818	0.0	4058165
Croatia	HR	2021-38	7907	0.0	194.84175729670923	0.0	4058165
Croatia	HR	2021-39	8808	0.0	217.04391024021942	0.0	4058165
Croatia	HR	2021-40	9159	0.0	225.69313963330717	0.0	4058165
Croatia	HR	2021-41	10056	0.0	247.796725860087	0.0	4058165
Croatia	HR	2021-42	17411	0.0	429.0362762480087	0.0	4058165
Croatia	HR	2021-43	25023	0.0	616.608738185855	0.0	4058165
Croatia	HR	2021-44	30979	0.0	763.3745793973385	0.0	4058165
Croatia	HR	2021-45	37425	0.0	922.2148434082892	0.0	4058165
Croatia	HR	2021-46	31628	0.0	779.3670291868369	0.0	4058165
Croatia	HR	2021-47	32936	0.0	811.5983455576597	0.0	4058165
Croatia	HR	2021-48	27721	0.0	683.0919886204725	4.098551931722835	4058165
Croatia	HR	2021-49	23165	0.0	567.9703757732866	2.8541224913230487	4058165
Croatia	HR	2021-50	21161	0.0	517.792475170428	3.650098012278948	4058165
Croatia	HR	2021-51	17890	0.0	417.0342999853382	23.805340591129244	4058165
Croatia	HR	2021-52	27698	0.0	674.3349272392818	8.190302759991278	4058165
Croatia	HR	2022-01	44654	0.0	1013.4219283838878	86.9276138353172	4058165
Croatia	HR	2022-02	51830	0.0	181.359308948749	1095.8189230846947	4058165
Croatia	HR	2022-03	59625	0.0	539.2184645030452	930.0416567586583	4058165
Croatia	HR	2022-04	58662	0.0	307.89792923648986	1137.632254972383	4058165
Croatia	HR	2022-05	48058	0.0	84.0803170891277	1100.1495010676008	4058165
Croatia	HR	2022-06	34135	0.0	21.028592972439515	820.115125925141	4058165
Croatia	HR	2022-07	23297	0.0	5.166694799250401	568.9105051174607	4058165
Croatia	HR	2022-08	13384	0.0	0.3298042341797339	329.4744299455542	4058165
Hungary	HU	2020-40	6761	0.0	0.0	0.0	9769526
Hungary	HU	2020-41	7360	0.0	0.0	0.0	9769526
Hungary	HU	2020-42	8931	0.0	0.0	0.0	9769526
Hungary	HU	2020-43	13797	0.0	0.0	0.0	9769526
Hungary	HU	2020-44	21208	0.0	0.0	0.0	9769526
Hungary	HU	2020-50	29698	0.0	0.0	0.0	9769526
Hungary	HU	2021-01	14805	113.65699830268122	0.0	0.0	9769526
Hungary	HU	2021-02	9047	0.0	0.0	0.0	9769526
Hungary	HU	2021-03	7713	28.737648070131545	0.0	0.0	9769526
Hungary	HU	2021-04	8290	33.94228133483651	0.0	0.0	9769526
Hungary	HU	2021-05	8944	48.42994429821877	0.0	0.0	9769526
Hungary	HU	2021-06	11173	14.295729393626672	0.0	0.0	9769526
Hungary	HU	2021-07	16714	171.0830187667242	0.0	0.0	9769526
Hungary	HU	2021-08	27374	186.8919536116696	0.0	0.0	9769526
Hungary	HU	2021-24	585	5.01795071736336	0.2155682885740823	0.0	9769526
Hungary	HU	2021-25	412	2.0495569590581977	0.08012671239116412	0.0	9769526
Hungary	HU	2021-26	220	2.238389047738857	0.0	0.0	9769526
Hungary	HU	2021-28	325	2.2188896370202604	0.05322673791952649	0.0	9769526
Hungary	HU	2021-29	398	2.7376558494240153	1.3362367836474358	0.0	9769526
Hungary	HU	2021-30	384	2.440896313700378	1.4896935634338861	0.0	9769526
Hungary	HU	2021-31	365	1.628942898560278	2.107164666944947	0.0	9769526
Hungary	HU	2021-32	493	0.6156491113284309	3.7594966224564024	0.0	9769526
Hungary	HU	2021-33	617	0.8462846610981947	3.35987641570328	0.0	9769526
Hungary	HU	2021-34	1106	1.267942784532228	9.396361706801333	0.0	9769526
Hungary	HU	2021-35	1461	0.49350398371425597	13.638655549921255	0.0	9769526
Hungary	HU	2021-36	1917	0.23546689982707453	18.896218711122728	0.0	9769526
Hungary	HU	2021-37	2626	0.0	26.261274088425576	0.0	9769526
Hungary	HU	2021-38	3029	0.0	29.76439184459921	0.0	9769526
Hungary	HU	2021-39	3616	0.0	37.01305467634766	0.0	9769526
Hungary	HU	2021-40	4581	0.0	44.03037568045779	0.0	9769526
Hungary	HU	2021-41	6932	0.0	61.16349964164075	0.0	9769526
Hungary	HU	2021-42	14123	0.0	144.56177300720628	0.0	9769526
Hungary	HU	2021-43	24117	0.0	222.42038150059682	0.0	9769526
Hungary	HU	2021-44	35368	0.0	283.82658483123953	0.0	9769526
Hungary	HU	2021-45	50847	27.58466480359436	377.8578612718774	0.0	9769526
Hungary	HU	2021-46	64853	0.0	663.8295450567407	0.0	9769526
Hungary	HU	2021-47	71021	0.0	726.9646449582099	0.0	9769526
Hungary	HU	2021-48	60849	0.0	622.8449568587052	0.0	9769526
Hungary	HU	2021-49	41371	0.0	420.50559054758645	2.964289157938676	9769526
Hungary	HU	2021-50	29461	0.0	299.75081697924753	1.8093610682851962	9769526
Hungary	HU	2021-51	16919	0.0	153.0923404062797	20.089040143810454	9769526
Hungary	HU	2021-52	16960	0.0	99.29980226266865	74.30125064409471	9769526
Hungary	HU	2022-01	35331	0.0	205.7759915885377	155.86898484122975	9769526
Hungary	HU	2022-02	50618	0.0	182.89683655071903	335.2245134513179	9769526
Hungary	HU	2022-03	93154	0.0	143.98092599374831	809.5351401900155	9769526
Hungary	HU	2022-04	112019	0.0	34.39849589427368	1112.218033914849	9769526
Hungary	HU	2022-05	97160	0.0	14.917816893061136	979.6033093110148	9769526
Hungary	HU	2022-06	66512	0.0	13.616218432705947	667.1947032025914	9769526
Hungary	HU	2022-07	42613	0.0	0.8723657626787625	435.31051557670247	9769526
Hungary	HU	2022-08	27859	0.0	2.5664602356347688	282.59578816822847	9769526
Hungary	HU	2022-09	18354	0.0	0.7514796521346071	187.11843338151715	9769526
